Omega_Re,Omega_Im,Mismatch_Re,Mismatch_Im,Mismatch_Abs,Mismatch_Phase
-0.5254237288135593,0.2508474576271187,-7.893649294169504e-05,4.79989592212686e-05,9.238436017129348e-05,2.595260024848054
-0.4915254237288136,0.2508474576271187,-2.8725673332674302e-05,8.279974464923845e-05,8.764109779318495e-05,1.9047331123043638
-0.4576271186440678,0.2508474576271187,2.981659221346692e-05,7.908444497242499e-05,8.451851044487648e-05,1.2102539399160552
-0.423728813559322,0.2508474576271187,7.172335072347914e-05,4.100429972634724e-05,8.2617138869918e-05,0.5193513374244976
-0.38983050847457623,0.2508474576271187,8.027130772837443e-05,-1.3350303410206867e-05,8.137391133261302e-05,-0.1648062637937742
-0.35593220338983056,0.2508474576271187,5.34339736321412e-05,-6.000582642992649e-05,8.03485453736334e-05,-0.8432659969547316
-0.3220338983050848,0.2508474576271187,4.0992436703477365e-06,-7.92315560298652e-05,7.933752749854607e-05,-1.5191049028117787
-0.288135593220339,0.2508474576271187,-4.581805077159724e-05,-6.356153221050671e-05,7.83540819195525e-05,-2.1953760579708033
-0.2542372881355932,0.2508474576271187,-7.478205604971094e-05,-2.0517452895664073e-05,7.754561096766149e-05,-2.8738184587726834
-0.22033898305084743,0.2508474576271187,-7.062114848702807e-05,3.092731661893997e-05,7.709633925728918e-05,2.7288190095827147
-0.18644067796610164,0.2508474576271187,-3.542228435137251e-05,6.853680583566937e-05,7.714941336669861e-05,2.047821791428746
-0.15254237288135597,0.2508474576271187,1.5588441515938986e-05,7.618950826011578e-05,7.776786404302295e-05,1.368980769815579
-0.11864406779661019,0.2508474576271187,6.060895989379481e-05,5.056095894143466e-05,7.892944056868179e-05,0.6952589180930883
-0.0847457627118644,0.2508474576271187,8.04783101820259e-05,2.3984688802792547e-06,8.051404264303241e-05,0.029793855597046826
-0.05084745762711862,0.2508474576271187,6.670199805081277e-05,-4.8066690839077097e-05,8.2216563490516e-05,-0.6244302411508653
-0.016949152542372836,0.2508474576271187,2.4958497445744197e-05,-7.96170821099926e-05,8.343743978849377e-05,-1.2670173575933918
0.016949152542372836,0.2508474576271187,-2.734397100073026e-05,-7.894332487064664e-05,8.354484599136702e-05,-1.904237842646826
0.05084745762711873,0.2508474576271187,-6.836592890659547e-05,-4.626016495615328e-05,8.254636937523162e-05,-2.546706716717791
0.0847457627118644,0.2508474576271187,-8.093738335239311e-05,4.765444610420928e-06,8.107755229573246e-05,3.082782383874482
0.11864406779661008,0.2508474576271187,-5.977439683118506e-05,5.275002840323177e-05,7.972166589499837e-05,2.418538867712031
0.15254237288135597,0.2508474576271187,-1.3787941188485095e-05,7.75418858850069e-05,7.8758182995931e-05,1.7467699180767777
0.18644067796610164,0.2508474576271187,3.75629620345523e-05,6.868835881823187e-05,7.828835643920102e-05,1.070366543430296
0.22033898305084754,0.2508474576271187,7.239480834796045e-05,2.991963487665078e-05,7.833385492167497e-05,0.39190561292527876
0.2542372881355932,0.2508474576271187,7.563914491428906e-05,-2.2266710129951194e-05,7.884850425579481e-05,-0.28629360308994606
0.2881355932203389,0.2508474576271187,4.554529836596964e-05,-6.541639291964047e-05,7.9709965913065e-05,-0.9626004852753395
