Omega_Re,Omega_Im,Mismatch_Re,Mismatch_Im,Mismatch_Abs,Mismatch_Phase
-1.0,0.2,-4.240563358875361e-06,-7.543473958446245e-05,7.555383718763927e-05,-1.6269522163581909
-0.9661016949152542,0.2,-4.7047196331861845e-05,-5.750852796587637e-05,7.430120773911243e-05,-2.2564713007415738
-0.9322033898305084,0.2,-7.06693221644412e-05,-1.8286741341989472e-05,7.299697256797989e-05,-2.8883818198795033
-0.8983050847457628,0.2,-6.656330568173259e-05,2.6681010016876947e-05,7.171157478957259e-05,2.760365266276853
-0.864406779661017,0.2,-3.702155006092783e-05,5.999101440661486e-05,7.049480107389805e-05,2.123707782356071
-0.8305084745762712,0.2,5.924302803592933e-06,6.91163970599412e-05,6.936983282563183e-05,1.4852904557533855
-0.7966101694915254,0.2,4.5332886691017314e-05,5.114087544144799e-05,6.83407620432953e-05,0.8455283694309471
-0.7627118644067796,0.2,6.599437443214565e-05,1.3702249146753266e-05,6.740184781124283e-05,0.2047188529104529
-0.728813559322034,0.2,6.029163059168942e-05,-2.816075840527764e-05,6.654403830070095e-05,-0.436963030899738
-0.6949152542372881,0.2,3.102616158733433e-05,-5.797918784014422e-05,6.57587174863235e-05,-1.0794444893075568
-0.6610169491525424,0.2,-9.843769694871956e-06,-6.429051598719176e-05,6.503975897637567e-05,-1.722730223962481
-0.6271186440677966,0.2,-4.6010591811973866e-05,-4.503797397523359e-05,6.438473156488186e-05,-2.366876490885991
-0.5932203389830508,0.2,-6.326024624361387e-05,-8.246826305305058e-06,6.379552412914667e-05,-3.0119602197494033
-0.5593220338983051,0.2,-5.502512222803844e-05,3.124626643874537e-05,6.327790485289184e-05,2.6251449437919
-0.5254237288135593,0.2,-2.4890496407191483e-05,5.769927262486052e-05,6.283902348727572e-05,1.9780611481483086
-0.4915254237288136,0.2,1.4900428867224689e-05,6.068006823953312e-05,6.248274531405945e-05,1.3300034548917246
-0.4576271186440678,0.2,4.8333983053181094e-05,3.915971144417546e-05,6.220656651975162e-05,0.6809235670390434
-0.423728813559322,0.2,6.19787959746324e-05,1.8919164773768712e-06,6.200766483607072e-05,0.030515745805088687
-0.38983050847457623,0.2,5.031291125095558e-05,-3.6059491881303e-05,6.190053306139043e-05,-0.6218493087891019
-0.35593220338983056,0.2,1.7940196845442664e-05,-5.928154636288167e-05,6.193668058612538e-05,-1.276931181677078
-0.3220338983050848,0.2,-2.2173990063646012e-05,-5.812974415303999e-05,6.221537583781488e-05,-1.9352157602257394
-0.288135593220339,0.2,-5.376681706244513e-05,-3.260924705686739e-05,6.288269722779275e-05,-2.5964118970911616
-0.2542372881355932,0.2,-6.367507818054007e-05,7.50548395068556e-06,6.4115894056247e-05,3.0242624296515768
-0.22033898305084743,0.2,-4.7075916997402144e-05,4.637750043662561e-05,6.608339055992439e-05,2.363667770225713
-0.18644067796610164,0.2,-9.522984331881122e-06,6.821796686775181e-05,6.887944710982323e-05,1.709496429898439
-0.15254237288135597,0.2,3.503658130400865e-05,6.343792576460228e-05,7.24702177089844e-05,1.0661912318587363
-0.11864406779661019,0.2,6.953286977474546e-05,3.245009890924118e-05,7.673218945352234e-05,0.43664400453334806
-0.0847457627118644,0.2,8.034835001995799e-05,-1.4369182164997175e-05,8.162310179734998e-05,-0.1769652958448011
-0.05084745762711862,0.2,6.275485551577144e-05,-6.051043077598132e-05,8.717616717601307e-05,-0.7671920907714364
-0.016949152542372836,0.2,2.3062959953654114e-05,-8.914311701218389e-05,9.207820280865478e-05,-1.3176291409673146
0.016949152542372836,0.2,-2.4539181352383472e-05,-8.883186472707389e-05,9.215894754354738e-05,-1.840317782961798
0.05084745762711873,0.2,-6.402123082230553e-05,-5.962705217078377e-05,8.748773254908538e-05,-2.391717265755105
0.0847457627118644,0.2,-8.122149442518835e-05,-1.3050257979830002e-05,8.226323838751437e-05,-2.9822793771265617
0.11864406779661008,0.2,-6.988966070089464e-05,3.400454502964806e-05,7.772305806875807e-05,2.6887659411419222
0.15254237288135597,0.2,-3.4835370394484555e-05,6.499205383692174e-05,7.373920322638606e-05,2.0628230503776437
0.18644067796610164,0.2,1.0234874795338711e-05,6.953658456211562e-05,7.028576850714885e-05,1.4246586993968327
0.22033898305084754,0.2,4.8166844514849835e-05,4.726509689361764e-05,6.748358537363574e-05,0.7759493271734044
0.2542372881355932,0.2,6.494676189942117e-05,7.839865065236374e-06,6.541823419705868e-05,0.12013093470922467
0.2881355932203389,0.2,5.4985222564132234e-05,-3.285459128227154e-05,6.40530941387867e-05,-0.5385915778956323
0.3220338983050848,0.2,2.3110066807351732e-05,-5.887825434285119e-05,6.325127684325223e-05,-1.1967669606206202
0.35593220338983045,0.2,-1.746672830138907e-05,-6.036363151854078e-05,6.283991253702312e-05,-1.8524618882147128
0.38983050847457634,0.2,-5.039524345198403e-05,-3.7240507824796675e-05,6.266207773153936e-05,-2.505189035996783
0.423728813559322,0.2,-6.259875860215859e-05,8.685052669373517e-07,6.260478320328265e-05,3.1277193825235226
0.4576271186440677,0.2,-4.9358870619015246e-05,3.8520617733660316e-05,6.26109902442652e-05,2.4789056877239712
0.4915254237288136,0.2,-1.6104608573799522e-05,6.057174919295101e-05,6.267611361283546e-05,1.830660926183168
0.5254237288135593,0.2,2.3780702074814266e-05,5.81501351859478e-05,6.282483595931691e-05,1.1825953127534996
0.5593220338983051,0.2,5.427086089008521e-05,3.215210917345617e-05,6.307998467067685e-05,0.5348405002784172
0.5932203389830508,0.2,6.304651500948708e-05,-7.107158050704575e-06,6.344584108039843e-05,-0.11225489820913415
0.6271186440677967,0.2,4.639486955631381e-05,-4.395636966564472e-05,6.391123809886791e-05,-0.7584155996545952
0.6610169491525424,0.2,1.0731438955004177e-05,-6.356057996906547e-05,6.446015131884929e-05,-1.4035357818444127
0.6949152542372881,0.2,-2.986981589690068e-05,-5.781959576273853e-05,6.507927132260495e-05,-2.047638477084249
0.728813559322034,0.2,-5.919143706387257e-05,-2.8650430386871634e-05,6.576072827333473e-05,-2.690802486076619
0.7627118644067796,0.2,-6.528612260285097e-05,1.2658262498068861e-05,6.6501950452483e-05,2.950079879183303
0.7966101694915255,0.2,-4.527316503024904e-05,4.9801908030456266e-05,6.730445390410792e-05,2.3085971298225596
0.8305084745762712,0.2,-6.612963058170585e-06,6.785077558775591e-05,6.817227463029778e-05,1.6679528068502274
0.8644067796610169,0.2,3.568333405324384e-05,5.918514729381595e-05,6.910992685096751e-05,1.0282396579779274
0.8983050847457628,0.2,6.486387838890934e-05,2.6634644849406663e-05,7.011937696461118e-05,0.3896310463978767
0.9322033898305084,0.2,6.902376271947096e-05,-1.745107212563222e-05,7.119564409630583e-05,-0.24763761135493234
0.9661016949152543,0.2,4.589369143066399e-05,-5.5894992224764323e-05,7.232206488299035e-05,-0.8833393186215889
1.0,0.2,3.921878128947892e-06,-7.336478672350496e-05,7.346953830699965e-05,-1.5173899328236768
-1.0,0.2169491525423729,-6.609572836447592e-06,-0.0001032620153635631,0.00010347333120193363,-1.6347169124211893
-0.9661016949152542,0.2169491525423729,-6.515491852549174e-05,-7.829159762467708e-05,0.00010185645618559388,-2.2648702901937496
-0.9322033898305084,0.2169491525423729,-9.720415641322692e-05,-2.4259120469452823e-05,0.00010018559252686242,-2.8970199076047134
-0.8983050847457628,0.2169491525423729,-9.114387526435937e-05,3.743572320002071e-05,9.853242801085167e-05,2.7518687650774023
-0.864406779661017,0.2169491525423729,-5.024614943944432e-05,8.291664535426663e-05,9.695280094095371e-05,2.1156041166346196
-0.8305084745762712,0.2169491525423729,8.876083236168874e-06,9.506397791156142e-05,9.547745676328645e-05,1.4776966692866398
-0.7966101694915254,0.2169491525423729,6.292643317078708e-05,6.998706768257537e-05,9.41165534558237e-05,0.8384703050841218
-0.7627118644067796,0.2169491525423729,9.105035615719234e-05,1.828398101617487e-05,9.286803173402253e-05,0.19817596310232696
-0.728813559322034,0.2169491525423729,8.286942593302708e-05,-3.932008068258009e-05,9.172464499442922e-05,-0.443025902872988
-0.6949152542372881,0.2169491525423729,4.2334399447977684e-05,-8.018979759234738e-05,9.067858079239316e-05,-1.085057136760726
-0.6610169491525424,0.2169491525423729,-1.4038479030277681e-05,-8.861919056507912e-05,8.972424326732077e-05,-1.7279043396474119
-0.6271186440677966,0.2169491525423729,-6.379375843254705e-05,-6.185818512899647e-05,8.885988230018858e-05,-2.3715975167799117
-0.5932203389830508,0.2169491525423729,-8.739650769765069e-05,-1.1018031910664034e-05,8.8088288579867e-05,-3.0161847757119276
-0.5593220338983051,0.2169491525423729,-7.585658470456874e-05,4.344386884879994e-05,8.741619520199413e-05,2.621480633591375
-0.5254237288135593,0.2169491525423729,-3.4159015985292255e-05,7.985237798287556e-05,8.685183154432313e-05,1.9750168208913603
-0.4915254237288136,0.2169491525423729,2.080548539743318e-05,8.385890153375799e-05,8.640129390854816e-05,1.3276056642114553
-0.4576271186440678,0.2169491525423729,6.696851908393782e-05,5.406333962790074e-05,8.606757368496852e-05,0.6791732117606348
-0.423728813559322,0.2169491525423729,8.582077227487936e-05,2.5302784412450002e-06,8.585806463487824e-05,0.029474748317771693
